segment	kind	name	result	dur_ms	enc_id	difficulty	player	metric	value
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	damage	186000
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	overkill	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	petdamage	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	dps	3100.00
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	pct	46.33
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	heal	11000
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	overheal	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	absorbheal	11000
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	interrupts	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	cc	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	dispels	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	deaths	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	taken	31500
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	absorbed	26000
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	blocked	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	prevented	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	misses	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	stagger	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	stagger_ticked	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	support_given	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	support_received	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	support_given_heal	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	support_received_heal	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	healed_received	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	self_healed	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	effective	186000
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	am_uptime_ms	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	externals_given	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	externals_given_ms	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	externals_received	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	externals_received_ms	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	support_uptime_ms	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	spans	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	taken10_0	10000
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	absorb_applied	16000
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	absorb_wasted	5000
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C43	shields_unknown	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	damage	73000
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	overkill	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	petdamage	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	dps	1216.67
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	pct	18.18
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	heal	9000
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	overheal	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	absorbheal	9000
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	interrupts	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	cc	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	dispels	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	deaths	0
1	Encounter	Shields Test Boss	kill	60000	3148	16	Player-1168-0A1B2C45	taken	39000
