segment	kind	name	result	dur_ms	enc_id	difficulty	player	metric	value
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	damage	227000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	overkill	25000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	petdamage	12000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	dps	3783.33
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	pct	67.76
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	heal	26000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	overheal	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	absorbheal	26000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	interrupts	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	cc	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	dispels	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	deaths	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	taken	52000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	absorbed	5000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	blocked	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	prevented	21000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	misses	5
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	stagger	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C13	stagger_ticked	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	damage	71000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	overkill	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	petdamage	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	dps	1183.33
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	pct	21.19
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	heal	12000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	overheal	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	absorbheal	12000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	interrupts	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	cc	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	dispels	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	deaths	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	taken	84000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	absorbed	12000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	blocked	18000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	prevented	55000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	misses	5
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	stagger	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C11	stagger_ticked	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C12	damage	37000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C12	overkill	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C12	petdamage	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C12	dps	616.67
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C12	pct	11.04
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C12	heal	25000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C12	overheal	8000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C12	absorbheal	3000
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C12	interrupts	0
1	Encounter	Taken Test Boss	kill	60000	3145	16	Player-1168-0A1B2C12	cc	0
